gameDuration,surrendered,win,blueTopSummonerId,blueTopChampionName,firstBloodTeam,blueJungleSummonerId,blueJungleChampionName,blueMiddleSummonerId,blueMiddleChampionName,blueBottomSummonerId,blueBottomChampionName,blueUtilitySummonerId,blueUtilityChampionName,redTopSummonerId,redTopChampionName,redJungleSummonerId,redJungleChampionName,redMiddleSummonerId,redMiddleChampionName,redBottomSummonerId,redBottomChampionName,redUtilitySummonerId,redUtilityChampionName,blueTopKills15,blueTopDeaths15,blueTopAssists15,blueJungleKills15,blueJungleDeaths15,blueJungleAssists15,blueMiddleKills15,blueMiddleDeaths15,blueMiddleAssists15,blueBottomKills15,blueBottomDeaths15,blueBottomAssists15,blueUtilityKills15,blueUtilityDeaths15,blueUtilityAssists15,redTopKills15,redTopDeaths15,redTopAssists15,redJungleKills15,redJungleDeaths15,redJungleAssists15,redMiddleKills15,redMiddleDeaths15,redMiddleAssists15,redBottomKills15,redBottomDeaths15,redBottomAssists15,redUtilityKills15,redUtilityDeaths15,redUtilityAssists15,blueHextechDragonKills15,redHextechDragonKills15,blueChemtechDragonKills15,redChemtechDragonKills15,blueMountainDragonKills15,redMountainDragonKills15,blueCloudDragonKills15,redCloudDragonKills15,blueOceanDragonKills15,redOceanDragonKills15,blueInfernalDragonKills15,redInfernalDragonKills15,blueGrubKills15,redGrubKills15,blueHeraldKills15,redHeraldKills15,blueTopGold15,blueTopLevel15,blueJungleGold15,blueJungleLevel15,blueMiddleGold15,blueMiddleLevel15,blueBottomGold15,blueBottomLevel15,blueUtilityGold15,blueUtilityLevel15,redTopGold15,redTopLevel15,redJungleGold15,redJungleLevel15,redMiddleGold15,redMiddleLevel15,redBottomGold15,redBottomLevel15,redUtilityGold15,redUtilityLevel15,goldDifference15,rank,division 
1487,No,Red,YIGUoeWmVtV6Owi8Y-h52Reqnr-wg-2cG6Bglg783TnizwBx155WuhRkN4LAUKputIbY2EHAFcyYtg,Teemo,blue,glL48m_GJFSAD6TwwWi3VPGSl093BN0q25p-ZPhPbUSbT02sdQ4I5GMCKczA8FrANGPQD2mba6mkdQ,Ivern,nbmygxmC05Wvvziqg3qTnyWGtlXwHqHENPveW70jsDsed4RaYDW40P2EVroxs_VTYPyf94h6oyvIGw,Neeko,kBw1UYCNYCmai06wHgopsnpGiu56Y9DUtH8LV_aEzYeHS_O5cRKNbmeEgSMWoo7pjNIXG7PnnLQpPw,Jhin,MFhwacwhEC5WiqMyse4BO06T538aGcudAABNlRHhPH-1sZAU-rJsRzz0sBrXNg4X6ydlASHJIW1NKQ,Soraka,53mEK6chlk77WuDhkqixtjmtLrRw2mQR-dQgo2N3ViWaOPaVdzGgpJd--KEFhjEvtiQe_vlaQAAQtQ,Irelia,woyY-Uii6kENGIAHIRMD-9xGzvfrWiZ5fe_-kZuSBuwwciurQUQsHJ1hy1qN1kB60byttIbJhBC4Aw,MasterYi,8O9vT6Ve0hh2s0YvQ4ftmPxHW2zOwXm9utxVydPEjFWabjm0YWNtHQMFCK8U7vKizAqC4x0g1V6r9A,TwistedFate,YASPr21YU8B_4cE95kQOWRsdUIZb1B536bmiX42HGiHkUnoKWWsUkNN6Lao7xqWng8pADhowiOuPqg,Smolder,zgSDGMZv4PbQRMvaKGsAKedk0KNpUSn1rUmH5Lu53epRkkZ0hverHe9jHYt1CJzD2bHkvkB0Lf2Rfg,Bard,1,2,1,2,1,0,0,1,1,1,0,1,0,1,2,3,1,0,1,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,5531,11,5366,9,4601,10,5630,9,3669,7,6006,10,5019,9,5790,11,4763,9,3693,7,-474,DIAMOND,II
2025,No,Red,dKRSqm4xV_Mrr5gJamMG000h5SHYai-6EFU50H7NVGMT5-xbtmvcRo-X0hzaSauCLdNqa7ijnwrzDw,Akali,blue,aSK2etBpY-2K58cMG_5uhtJNOwgGWUEdKcIW2ivldJNWg4SuuIxx_NMQO9tddbzaMAF5Jp2M1f4Hrg,MonkeyKing,LkRSt9pm7zt2POQGl5sk7qzix7dAsHX_a8ssSBHn7d_BpLh2hM5pMgMvRabjWHx1lNcE_GltAGGmzA,Smolder,dbdDcwMH81TdjJBLnWAp3TTTtNnR0lFc8uUyANbsOHQskAK8U2ZP8b-S87FSH-qFrZtyofuhSRwk6w,Lux,1UIGJ0zWdwwDTdijJ0YjVKVmtqp06YD6lbOPQvsU_62n8GyxL60xN-M4HqIfV4KgKzW88NIdKXz17A,Zilean,yjWms5ts2l7fv7MTlVP5aOvgsLZ6_87qEy_0wM9uT-zZpRA2Vnr-mRRvlWxhIzgBUOX50p-QleFJAQ,Lucian,E1BDWYRjSOdU1BTndY7Km9FPJ_pmuugLimH6ZFlJBq-sSYh5rW5iITHTeP0ZG66e2niQa5YqxQxj9Q,Gwen,3mtXQKKxpcuHOPQ9FBCJwGH8b-uyd4uhMC9bdZMFFul20wBmqzy8xReFTU3Gv96jP2uKxJJplfXlXg,AurelionSol,MM58eJHau2dzZmqVviuIQGk0Wjf7yXoOmkmtUxzTcj_A1EKc0S0zlKOE7vbfayupb4EzeKV-W2o9hw,Ezreal,zBbrUnGsYzM17EDC5bLX8hyvhrqi6Rzw23_q2ABBPy8TYn1dSssdIcuTbZZiUq4s01B-ZD9hODuTAg,Karma,2,3,0,1,0,0,0,0,1,2,3,0,0,0,2,1,2,1,1,1,1,2,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,4763,10,5000,9,5068,11,4683,8,3999,8,5630,11,5450,10,5716,11,6021,9,4282,8,-3586,DIAMOND,II
1397,Yes,Blue,bE9C2E3kcBrNEdDOp3_zVD9KQ1d2i0EQGE1C5r0D1aMhli9U8p8l3CTsZknUrlqYOIBz2Ei0XMzAjw,Yorick,red,bVwWcfCYMwXsa2EqxclR5wSL4yoZ7Y4HyqHPZ6K5xuwvGl53yeS0tIR6G6ewdfaNYYCn7mUTIsNfiw,Shaco,--Z13UCatehVhDSH3GXMWn79dzSPNSuAyhlrC44K0s7q1SiruJSPXGxxLguZzNpAbUUxKPJ2hRKzjQ,AurelionSol,1XmEj5oExIzO4cT_w14l_7YAxff-2hh8MqwSt1bzYS4d-A_ow02TsPpEB4cZmo7os-NBLevsFdbwZw,Aphelios,UgKOZ4n-S42NwlQcxHXzYNZoMkT-jQWVfZ0JGD_O20XzON2GB2jhW5a1I7pHsRB54O925zMfRZHHEQ,Leona,mlUbyOBe_8Q4-VS9khGYfNa2ituyKiF-ZKCFclutHAaCa7NWGBvgCjbEwGS3UoKGRKSF1KB1HQZhcQ,Yone,F3KuKjUAYIF0z23I_iSCK9Vk7hdyxpGU9uTdqZCVFJIA92-oqWMMBnQQ5BNNHBaj4bSlcKAl7lZgjw,Morgana,ZXxTfD2akynqz6WoKmbACEpgw3zCgjHFPSWGBeAdUI5Geid50gD8T9_YbdqRffY6UVT7fy-0UHGYoA,Sion,zcRcI67kgYI2TDiPGsHvf3rur_daBFnlNWtOr__zmqAWW7kQAbKyk01PM5z8mdwBMwfrsODXwfhh6g,Twitch,E9lLVDR8Jnd9-eLIgbVKSyLJ_113tr12EKOsgEymDeTtxh6_dPRVbvJ29Vwi1J6dnjN0oQpU9m-6iQ,Senna,0,1,2,6,2,4,9,4,2,2,0,1,2,0,4,1,2,1,4,2,1,1,9,4,1,2,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,4568,10,6584,10,6857,11,6151,9,4894,9,5882,11,7037,10,6680,11,4488,8,3646,7,1321,DIAMOND,II
1712,No,Blue,2tdHkZA9huDxidojoOcx9qjRkTTL8xS8zyvscEZD1UpR5tO5JpuplOKd0GWTezGgz02VzjObn5GbLA,Singed,red,cwRufxhtyiy5_87AHg30i0I6N4zwr3UiTEUXlqdIuvyUQlaYigNSbukzFkwy53rmqR0KG0ZZCQNk7w,Rengar,wCVxF0s-XRf--nR81AKWR9IvATB0mD2s44szRGNAIxP-ipnHOfu12OG2R5TMUC0WNfsFHwwX-TNHdw,Kassadin,0e71yweDezcZF1vgqsZr4mvQ7yfsPyV49OdRbQjd4bFKRJjpKndX7GCXNAYswjtA6ZmEUrwxcsCuuQ,MissFortune,EdvcPdJptVQiFaeLuwcJ3FMfw8U55smuMNOKvo7Y2Cgcg-v19P8DMz_UknUCS81buF0OVK-st1hR1Q,Blitzcrank,toZilxZGDPnoP1kobysYEC7VgS6V-XOIcTNVZk_-8zsdOx6XwVVBhr2_iivvcbYyjVx5a6F92BG0dA,KSante,_Rx7Bo0LabqQGd3vEOt2zi8jI-ijATzoVkD4T1TEqG0PMaBzddsf_bQmwHPvcl9XM9cGbDU-jKlWTA,Poppy,85GW1RQA5vPkKjapcN3XgGEMRPZUc3bMCxJCKCQVht6Rd21Sz_lZ_Y5l_TMilt6vxvRPZdcQbqk0Ow,Talon,6LLZgZ6kGYDFugWIDjgK1qNfi5eDmj1QSrRSp6UhJVI9Fw53hZM37QxjgGbYO5ONbVOOyB0xXNHDtA,Ashe,CrvonkZD5bvh4NBzNqz9rA6DIO1ljPV2VFvcCMcAyyUc-MvqH3bhgpXxr_YazgKgqWkb6E8xXAhL8w,Bard,0,1,1,1,7,0,1,1,2,1,2,0,1,3,2,1,0,0,4,1,4,2,1,2,3,1,3,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,4547,11,4657,9,5362,10,5293,9,4317,8,5652,11,5737,9,5585,11,6417,10,5164,8,-4379,DIAMOND,II
2386,No,Red,-edF7VKUGcH5B03Dc-w-l0QZGI6omosNnBqq1qIwdhyBCzRwhfNbVgp-UDbvcfDCGF8XSKspAddXjg,Riven,red,YovZs68eNy0GaR-L5RSGUcWs7lys3tqqKYzv89Zti9rka-shVnBVD-GCXBjRHbJ927Od3qGzdgfMIQ,Nocturne,d7NoG8BPu71QO2itlSin5kKEL3_cJ4Wrwjec4cugWiiElkeaVNPnsO88H_5ZV4HaV5DqiXG9x7es8w,Katarina,xAbStrMSDg2wpLfqpbE8lvbi3U-mY1pzjRHI3xl29jmyWOY0tpaMqa1BIKOglrXzC8x6pDNLyoqo7A,Kassadin,rrE1Z72h0J4ul9507D4Z9gQW7C_hMeHdLgmg5cvnba2d-PJ59YFqrGkTp2oQ70CCLA1jiOO_mXGGnA,Hwei,5nc6QWR47S77Y8e7C0GK6dV_uj9uFwkH1BOQ6f5tn4OF0cl4M3RLOmvPmxumiClAbp6f_0BKPXkXmA,Darius,WwTRuUK_Qy0al_RtEBez2dsX64hJjHgRqdKJaOhJ5_VPIkTRjTK1EhzMY3zWSaVLsmyh4d3HHHWc4A,Nunu,OwB-DJjyRBMPQXlSIyc8GkIN_kzwyHVbzbngBg-HCX2tbCeaMi7DfozKBV_xx3wZGimGOk8gkoFBrw,AurelionSol,T5mvKBhcu2kUfDGg8pLSH1uCvAbzYqKzIF74fkXIu7GpCx0R9ayr7AYFcm-eaTKpZeYMQAm9NPlGWQ,Smolder,mn6kcQ7WU-c4--WWQ-y9IN1GM0hOBDN-MneRrwA3-86rR2IO8v94Bh_5JUV-jhWh6cAvHRBViyQXBg,Ashe,2,4,1,6,1,5,12,2,3,4,4,8,3,3,8,4,3,1,1,5,5,1,6,2,3,4,5,5,9,3,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,5090,9,6773,10,7924,11,6877,10,5752,8,6124,11,5389,9,5571,10,6415,9,6254,7,2663,DIAMOND,II
1112,Yes,Blue,Ba_KP7NpXX-5pyz0qka7VAjamO21P4dilVVwZe4HHlUDHx_nZlvg1aB3aqd6IoVhVghgKVa3AJvrrQ,Kled,blue,RaUfC8bUoOZyGQGvMvGS6-Au2wTpx7zIwS7f2OCaBPRhaeyVngLWwjm6lfBL-oGSTewvSBbX0hOAKw,Karthus,LLYTnmu1pN0eSFXWGfqflY6ywshA1OMTaLUqocRdB1Mv9cu6pwP4z7o-s5u6_5NBhrazZut_Issbhw,Leblanc,z4EFaXWOCyXvXrkBT5iyyicNSk4rfwKcJgSPzQk8HspcIVuH9ijXth_WCLb8yFAJVBVxPHIiGHBoSg,Ezreal,X13zFOEt_IFYMO4HwnkOdlE6SoR1iP0VAfhmrp0hpgSCII7zqOvOeKNG5Lp0RQ_iq6Jtsml2DZw8BQ,Soraka,YyefZ-D3-l6A64lkqtThx5OxchpW0i5EfXokaULD5Tm7ou2YbdVr4FlvH33VAfYqov1Hd4vuhzeBNA,Ornn,MmIPVgTOiU-t_oQw1C6OYYLppp2Ko0_ikZRjgIKPjsEa67DK37ZD4_Is0rrd-3ZeYcRStljk1-T9tA,Brand,kJ94m7Gcy2nOXSK-fBUti3vxeHdhqfDaQFVyZhqx7-_ohe9QZ6y588kAQKm80_pxCWgQbYnHIr-2nA,XinZhao,9EEsOH39hGAAvWEJLomH0_ILT_9B7m_hV8PmYVrBLYtQ7cMUPoUkHY_aKIFrQUmoSLmJjLLXQVTV_w,Lux,qZk8pBXCSQh9IqAl78_KoXleerZ0_2WgmmA2Y3VTki4cmBIFOGT2NwqUX_wuJmy10aGOpRe2dbvETA,Nautilus,3,1,2,5,2,6,10,0,1,3,0,3,0,2,10,1,3,0,1,6,0,2,7,2,1,3,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,6191,11,6545,10,7782,11,5830,9,4183,8,5171,10,4486,9,4918,9,4879,8,3590,7,7487,DIAMOND,II
1401,Yes,Blue,YbOad-7OUVPV7L6t0GNT0iPDa4lhTGUyyR2XkthDPvDHPtrKEukDehchp2DF5N7W6wMzJx-1r5eAbQ,Karma,blue,dHu790PBc-9fGB5FMyB-jYdLYzP_h4uSltjjl8y77nWEehAx_d1s8gSE8nVKBk1038AvR_jwKZjUug,Viego,AcqpQ2msDiNiOxm2yg9c7bq5V_vqwDZ9fbXvz8C3lkXIBYjNyOL7O0yg3LwGEqZb-36YInIzSqu44Q,Hwei,zZ75aWGJ-Jdb8H9S4LEvNm9Xg4AIyI7d37kkMCYJB75uptvX7ewioGFMJHda9xTnmApCnIAt2gDlBg,Draven,mppBsxRxhkNC4kFLfWLJOYIKJg800TuCnorV9hn89vFq3SyelVAzV2ym3OnU6F_U9ZW8dBxGm4abvw,Braum,FvITvGbkiU97M9_HrxSHpSWtKokw9UzjqX_0zxtmodAAed1FECU74Tls6jsY1e5YkI3uclt7gi5xng,Yorick,pNK6Htt2PyxeYcJ0VPAEsO9iEoWoxzMUc1PMwXAulzQ79k4z7T0TT1tmCyVgfxy-XW8SjpakzSgMwQ,Belveth,uB0EIxLPZShTUtWsmjbz1uhrVIIJmedpheVSnadXeQh4hJHkZdFOwg4Oo7x2rrJUMBRACZr-IhuNyg,Heimerdinger,3ChpWuFetJnlvbIrN_ulHlM5CGL_FROywfQ4ZurSXa5pE7GIAa2SmyaTZSNtcPArOy3qicGlmRJsPA,Smolder,iz_bW748NKLlHzrDg8AJLIlhfBsw1jXqeCxkxoJdR46Or6rCve9Opn4pRZRSPVwd00M-2iwHiR1ZQg,Pyke,1,2,3,9,1,3,4,4,6,8,3,6,2,3,13,1,3,1,4,6,3,2,4,1,3,6,3,3,5,7,0,0,1,0,0,0,1,0,0,0,0,0,5,1,0,0,4997,10,8209,10,5573,9,10300,11,5481,8,4816,10,5817,8,4698,10,4944,8,5766,7,8519,DIAMOND,II
1487,Yes,Blue,r76QiR9paMSw1etTvsSqQwmsZqXUvhT6Dw8XCLpMVL6eZ73_M_cTi5yumOE3gg7OLxCP-0w1pLGKfg,Volibear,blue,YCxqKKdn5kLJVBvqmkN9C7LFMyZjm7Km2Cs9WFjb14zXeQHZw07OQP1yzASoNViVE8PcrxAGZRjszw,Graves,B_nG39EzAqnx9stsrGTEv_3Av4A4cqJkTjd8WhP8QF9Tkg7Kdda72fLzi766XiykqoU1ShJRwN5t2Q,Hwei,UvknN-JURjpedfoB0IvGPZ5GmoW26t38NOtIUM2ggBceS_ksa9gdxVg1JVwZeYP_uOaMV1RZiVTNJg,Twitch,Iks-J-Y1jAyvE7QgCb8IoOOGB6vcgZtuxIPDSG8BhQnEeUVhG2GkrJBag5R6uQifEqgXHHmFECK3Xg,Nautilus,L7-K7DWp9iTPvcqQJy7iYkotTZc6x0ZSaeE7p_1wEcPqcME-_RXALierDQ268SAU88C5aINtnHUQxA,Camille,E-Rgn1kQtR8FeGlV1oOd-i8YI0JVhk3EyNPjSe1t9qq5kIufiw0T8fX24wnbDU3pekfPKcKJt1hRuQ,Belveth,cW3byUEf5_7uNl0H2E8qp74xVjxaHv_L17cTa8tIkn5krQnlFrGuqBo6_AZP-us3Q7hprP8XDxS0Xg,Ahri,jXa8m7qv0g7AVHBEgj4sCEKEvgiiDlRlV7_Dx24_1mp3mqaleksjyeouNriW7Lx5YZLr6C0QrZidWw,Smolder,x1mc3eakzmVsb9PyMs2_bMHvMzVXeNhk1wWUBsuAZ5DLMAiP_1qWsvi4sm5LJxLkTvte5IZcWVf6AA,Rakan,3,2,1,5,1,2,1,2,0,4,0,4,1,2,8,0,4,2,4,0,1,0,2,3,2,6,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6044,10,6230,9,5359,10,6988,9,5697,8,4429,10,6847,10,4699,10,3944,7,4528,7,5871,DIAMOND,II
1566,No,Red,N1icRQhmPFXCOHiPxqwUsPHfDpekXAKvQEWiwSL8rk9EpWyAtWvplHB558AzeJapCuJ4kq3ozRYYUw,Riven,red,b39WT3Z_0Mcvv6tAiQOtiabZjZU4IezOpJ5s2M4mBPsQuouS9jfXfnNmNa_UXeoEoaot5CjdAupwlA,Brand,hArttDF0iyf-xGi0peRpNXHHTJ_J-BAH54_-TLNYVU26puvEUZCq8k4E7RZUvF9vv6tjzfi1SPQjnw,Kassadin,YhkV-7qaHbXQDB-Tq4QhevJMRogTKw6aMT6Uq9RzfPv9DOd0M3zwVrNH6LbbU-nsaakmEiBQJY9zRw,TwistedFate,-kteou2-n9id20nLxzDQ6pvLE2WgoqGPvWp7P5mSmH_Kc4OUEnS74djpfpdfiSs-HNgh4AUaRaN5lw,Ashe,mEJXGjzk7KYFCXIiixudQv5hnPzvsb3dmpe5n0UNNfbUjHYJzD6bjgXf3_auEVgRBuekkdN0s7Wmhg,Poppy,rlXR--086kh4-6Usu-QHQJs4xj-4pY4hx8CgCDdV-vXPqC6TC4a9cvvp4PvLXqyGiASvZHnDRB62lw,JarvanIV,ZOBQRY9l4KqeIdaPDxYv5A15isBM_352DV3ybL0NiDrk2O7YMR-9WaEwISfYP0VOs2lkB2zMSulWfg,Vex,CxEBqOQStfiZsfx0WSoGGAmcscQaX5ioIR9uST_DQmViacjD3j3YqfK6HRcSW-1Fx6CfWB6HMhx_6Q,Jhin,5Z9jaPTcoiIrdrLyEnfxQlFQr5LY1rhqJCptxLU1392TgoM7GKeG6M38ysCheQ2mP8YBNXgNMecMyg,Nami,3,5,1,0,3,1,0,2,1,2,6,1,1,1,2,5,3,1,6,1,4,3,1,1,3,0,3,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,5320,9,4657,9,4880,10,4619,8,4185,8,7375,11,6171,8,6348,11,6633,9,4815,8,-7681,DIAMOND,II
924,Yes,Blue,orWxwB8DejI0aLHvYRc5S7LwFS13BhKZCXjje0WAqljtoF2MfHO9LEtZfSeN0S6RvF8hKcJXTCTXgA,Swain,blue,ug_kVVHA-J9bEroinF2sg0bnbGoZjn_ulDqxk1271pdcHIwt13m_8wSbdWAYz8QELAcwyQYmfXV95w,Kayn,3GRaHfvnQu-yEmK3sjToaD-EO23b-JRsSZayu52xfdftwxWOTha96iW48ypznBtMJlgeMvXg7GcptQ,Akshan,8IePJ4PX_ER8iuAmewl8PgGUljqo34G1jZdBGwPI9uKVxEoKRdmMNOmn69HA5ggWpiwXfWpeZmV9lA,Lucian,MV-AVWvi4Pp6ar1zx3W-_5zEg3AQI923_G8aftofJ04lx7Cc7ebGIMvtG0Q9T2bpr09a56ShyrobpA,Nami,oo4qH8otyBKhWo5AFGRJ4vHKBLMJ4zpoEgTTNUkiADx4mkoWc8lm8KcI4xOxvFD1IAhgSZEBelllBg,Malphite,Sp-bCt3cFUiBpT1o6vo-SqMiLwX36pm5wGdBm_6y_fUdUWLYyDcAbmZVDZUYdfBS0mQtQCcr-WO1OA,Teemo,xDEdA85wWK6nWIK_WVZ9WqueFibS0Fkok3rKPCaPlkSnwXdAVosds5Ftd9QA9AhZ6spCqnFh5cEI-w,Jayce,TxfzOKhldSje5rXbAQT178MuORmziFzK6YYuXPoT4xEgwfaVC8mdpTcDMQJGHYMI8Otbit--VJ6I5A,Jhin,KhK8T0ZjFhYrnqMpE8Z4aZ0diKOJOwJ3NOMFmvr3M1m_uC-FNC4657XIG5pDgcpls1S5vdrIY3p3Xw,Senna,1,0,1,4,2,6,3,2,1,8,4,3,3,2,13,0,1,1,2,5,1,2,3,1,4,6,5,2,4,4,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,5711,11,6732,10,6082,10,7148,9,6270,8,4261,10,5465,9,5848,10,5901,8,4838,7,5630,DIAMOND,II
1137,Yes,Red,8pyDmJj9qe4DMztbQe4iScLUEeuPd6EZqi9hI-RqvRyrmJpxe7PDgGon7An4Xwf4RPXGHCmxuVJZ-Q,Rumble,blue,OmRFSCj4y_ItVwfs2XU36NlSbunBZTlM3n-Zt2Wio2zoHq0Qfd6IDua5wDboGPYeGn9HrbTT6Dk1RA,JarvanIV,woMlCKnJ_ejAUcTHe7rGZEC9fLmPBfRkN4-wL4eJWJxse17Mw0jGFOA_PdG737TA_Z4mws31fkxxzQ,Karma,CE6r-TOBQ24HpRilUiJkf6pFDN74FutGaYgydsCbNaZ5qpqyG2dydMS08Z4ZsDWxPWKKQ25ECmVtZA,Ashe,m0GI65I8r-TJZ5LOtwj3gJ2dmVviwJWWjmI9IUO8Qagn4mP3U81Vf4XnTo-WcANZNYJJk-2Twbus9A,Camille,rSLQnaCo3zTddjQR3d2Q0wGNk8p-WPAnl8w3P0bCxOn2OgTA4C6AZw24saKM6Ly5s-J6jgrSWYPY1g,Illaoi,qhwJtSOjU4wjXgkEph6OgVnx6prJ1cUBy3jUY6DWleA_Quq-3irmgr5dpxvCbLsyPfMMJInVK-gjuQ,Kayn,VaR6QtJVg6OizViMfbSSag0nJet51CLrWwbr5i8d80k7FFqmTvvqfE6lzKDoGQshwRsHctKR4JqhiA,Ekko,ftuj88l64JT27nLcuH3QIUoNh1ReO_GlLQArTyY2B5NIheUkBPhgjuJJsuTSWuSgrUi_t8JHvkTAAw,Samira,LgdSfBg_CkZb2kuoJw2FkjUbEcl1_chHw9027U3StNULQxYOd82YnV5giGWd_5QunhhRU1jQkXqLTA,Pantheon,1,3,0,1,2,5,2,2,1,5,4,4,3,7,6,3,1,1,1,1,3,3,1,2,8,2,2,3,7,7,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,4035,9,5340,9,5915,11,6445,8,5667,7,6735,11,5106,9,6053,11,7747,9,5296,7,-3535,DIAMOND,II
2295,No,Red,N8xezUvdCYjAWQ7gPdD_b8ZCRluuCra9CyT2U2Xa76YWd_a-ZMkznGDjwUlMNhshYG7xTkrtfUfz1Q,Urgot,blue,2SQg17gHXrplTRM92PSZBW8komRfiItn3ryJhZMRdA29kYUJLLPUKZE1g79P9bAiYziM1-xuD9uZMA,XinZhao,KoN4cQp_9s7lrv591I-6tx1sYUNTW8to7RfThf2vJINPMNl76y_krCcT9xXeQKMHhNNe9D5aCo4lVw,Ahri,c2lULrsh6V18iYuIJz3RzSATROxD5C6RsEtC5mHQGYePIUZF7Gvf1FOvV5UrR0L0qK1v30pUFbTMQw,Smolder,BDEDEbdTvrpLEjGTBnYwPguc5VqmkkbBGVOKyffPtGK5-07XIKvLmeOHgw0iBhQAWy7ctDEmUKJU9g,Ivern,CexChdGw2gzje86H_DQMLQwGR8zV0yLtF58E3wa0yLKUO_tJw-gNKoHusRKmx8yrnf9OjE5iQn-W0w,Rumble,o9BNmhCzXiYhkEIRp2k_867MmRm2d1bothPLVix_A2UQdUWkP4bguTfIP0R6cDpxp_ln9tyq1ORJIQ,Kayn,WnGODR-i5u76wFNzL9L9iVG9VmHR2x1L5NMNCZwWfUjKQIBTzBdji2iJuXG_S8_OkqsSBE_ZhQwK9w,Sylas,mppBsxRxhkNC4kFLfWLJOYIKJg800TuCnorV9hn89vFq3SyelVAzV2ym3OnU6F_U9ZW8dBxGm4abvw,Kaisa,gyvkdh0E7czCFZzTvwofeQs_6hyKfltnJz6bEtYgAj4SrNQrlmvEBQYY93Osba6oqOQSY3cQtI71CQ,Nautilus,0,1,0,6,4,1,2,5,3,2,0,1,1,2,2,1,1,0,3,4,6,7,4,3,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4444,11,6884,9,5900,10,5746,9,3717,8,5346,11,6307,10,7245,11,5103,9,3244,6,-554,DIAMOND,II
1570,No,Blue,OlhC38Y6OM5lo2TQ-Z-kgVPk4kS7ObPR_3aC4wpETTGEjmF8aHKEk4BdtKrqSeWZf8pvrPcWAuUFqA,Kayle,red,6lY6l6SqFOVVefYhrjmiRaPSTTA68k1UTSKnNkfvXv__DiXLhbSOpKpWQAsPgzTpVLxtNUq7hS-y6g,Nidalee,qI-iLLC6IYiubgJabSXEeXqngXaW7oRseSTf3BMzTGPcNmcdGUCSFDdskFJJ-NTSZSqTgj3W8DFSng,Yone,rfRTiQFwyGXN2i5Z_-M4NFFuawwf3-W_wjbVnUGL1Hg-0UXyHy7pgsUVryjIsiaDUjtAkzfODn4g2g,Senna,pYZ12JZicAOtCjM4-rs7XP73CHAd_AdDfMGIfNR8xlnbapkwo6bCaOIT8lx633GbLKsM0rYn1F38RA,Seraphine,3aoeq1Ugi6MHqGP_RCuiQYJEtsqHlKFXPhPfZOTvJ3bNx27eXKRS6SMl0aGR5FDFf_uIJ0m2bvbufA,Illaoi,Xk5J6QbqrfsYe5jxjnU0YtnQI5GU0-Q0pbGUsNjqgyzV34BRu7qOX0H_uSXLvPMM7a1byzRZbyjGfQ,MonkeyKing,mGONofj7WrnkKr55-wTN_xaSDDXJEos5-b5HZW4YuB7kfiELAfbzunpG7L2ZF6uwK9sN8Ss2LdUJgQ,Syndra,mtmdXeCltL2vYkqWGvoD7nI5SjZvdJioEFY-LPBqt_gQnhf-XM3AajME1FvhosUOqbMFj12EnHwGmg,Tristana,onuzRpspuXcSsBbmcCWlgQMsGwtocBrrWEqJvvqdS_EhvdXVg0e6x6sZEWVXeJbCHEUsoH89xucAOA,TahmKench,2,1,4,6,1,4,1,1,4,3,3,1,1,3,3,1,4,1,1,2,1,1,2,0,1,2,5,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,5628,11,6827,10,5466,10,5535,9,4071,7,4745,10,4774,8,5090,10,6158,9,5336,7,1424,DIAMOND,II
